doc_id,year,source,paragraph_id,text,keyword_hit
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,400,"Suçla etkin mücadeleyi sağlayacak fiziki ve sosyal tedbirler alınması konusunda belediyeler, muhtarlar, eğitim ve öğretim kurumları, okul aile birlikleri, sivil toplum örgütleri, özel güvenlik teşkilatları, ilgili diğer kurum ve kuruluşlar ve basın kuruluşları ile ortak çalışmalar gerçekleştirilecektir. Ceza ve Ceza Usul Hukuku alanında yapılan düzenlemelerin uygulanmasına yönelik eğitim programları yürürlüğe konularak, Cumhuriyet Savcıları ile kolluğun daha yakın ve anlayış birliği içinde çalışmaları özendirilecektir. Din Hizmetleri Adalet ve Kalkınma Partisi din hizmetlerini, ahlaki ve manevi değerlerin yaşatılması ve milli dayanışma ve bütünleşmenin sağlanması için önemli bir alan olarak görmektedir.",1
tr_2011_chp_secim_beyannamesi,2011,chp_secim_beyannamesi,13,"bu kapsamda, silahlı kuvvetlerin siyasete karışmasına karşı çıkmaktadır. Silahlı kuvvetler sivil otoritenin kontrolü altında bulunmalıdır. Bu amaçla Yeni anayasanın hazırlanma süreci büyük önem taşımaktadır.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,981,"• İş, yatırım, çalışma, eğitim ve kültür ortamının yurtdışında tanıtımına yönelik faaliyetleri artıracak, yurtdışında bilim ve teknoloji müşavirleri görevlendireceğiz. • AB Çerçeve Programlarına katılımın artırılmasına yönelik çalışmaları artıracak ve Türkiye'nin ekonomik, tarihi, kültürel bağlarının güçlü olduğu ülkelerle AB Çerçeve Programlarına benzer programlar geliştireceğiz. • Öncelikli teknoloji alanlarında, araştırma merkezleri ve yükseköğretim kurumlarının yurtdışındaki muadilleriyle işbirliklerini geliştireceğiz.",1
tr_2004_ulusa_seslenis,2004,ulusa_seslenis,23,"Çünkü Türkiye'nin boşa kürek çekecek vakti yoktur."" Erdoğan, her vesileyle demokrasinin erdemlerine vurgu yaptıklarını, ""Hakimiyet kayıtsız şartsız milletindir"" şiarıyla hareket ettiklerini, millet iradesinin kayda ve şarta bağlanamayacağı gerçeğini akıllarından hiç çıkarmadıklarını bildirdi. Erdoğan, ""Bu konuda farklı tavırlar içine girmiyor, demokrasinin önüne bahaneler çıkarmıyoruz. Kıbrıs meselesini ele alırken de temel hareket noktamız yine demokrasi olmuştur"" diye konuştu.",1
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,76,"Partimiz iktidara geldiği günden beri merkezden yürütülen bir çok hizmetin yerelden karşılanması için fiili adımlar atmış ve gerekli yasal düzenlemeleri yapmıştır. Bu çerçevede, Hükümetimiz döneminde 5393 sayılı Belediye Kanunu, 5216 sayılı Büyükşehir Belediye Kanunu, 5302 sayılı İl Özel İdaresi Kanunu ve 6360 sayılı Yeni Büyükşehir Belediye Kanunu gibi yasalar çıkarılmıştır. 33 2014 YOLUNDA AK PARTİ SEÇİM BEYANNAMELERİ Merkezi hükümet, makro düzeyde yol gösterici, düzenleyici, denetleyici, rehberlik edici, dengeleri sağlayıcı, standartları belirleyici olacak, ancak mikro karar verici, uygulayıcı mahalli yönetimler olacaktır.",1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,325,"2002 yılında yeşil kart için yapılan harcama sadece 160 milyon YTL iken, bu harcama 2006 yılında, 18 katı aşan bir artışla 2,9 milyar YTL'ye ulaşmıştır. Yaşlı-malül ve sakat aylıkları için yapılan harcamalar ise aynı dönemde 312 milyon YTL'den 1,3 milyar YTL'ye çıkmıştır. Adalet ve Kalkınma Partisi iktidarında ihtiyaç sahibi vatandaşlarımıza doğrudan sosyal yardım ulaştırılmasında Sosyal Yardımlaşma ve Dayanışmayı Teşvik Fonu etkili bir şekilde kullanılmıştır.",1
tr_2006_ulusa_seslenis,2006,ulusa_seslenis,163,"Türkiye, IMF'nin kurucu üyeleri arasındadır. Yıllarca da IMF ile çeşitli boyutlarda çalışmaları olmuştur. Ancak bazı dönemlerde Türkiye'nin IMF ile ilişkileri maalesef sağlıklı bir zeminde olmamıştır.",0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,585,"Ak Parti olarak, kadına karşı şiddetle mücadelede “sıfır tolerans” ilkesini gözetiyoruz. Bu çerçevede aile içi şiddetin, töre ve namus cinayetlerinin engellenmesi için hukuki alt yapıda büyük ilerlemeler sağladık. Toplumsal ve kurumsal bilinç ve duyarlılığı geliştirmek için çalışmalara hız verdik.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,715,"2002-2014 döneminde, küresel sermayenin ülkemizi tercih etmesini sağlayan yatırım ortamının da etkisiyle kümülatif uluslararası doğrudan yatırım miktarı 150 milyar 186 dolar seviyelerine ulaşmıştır. KÖYDES, SODES, BELDES, SUKAP, Cazibe Merkezleri, GAP Eylem Planı gibi yenilikçi uygulamalarla yerel ve bölgesel açıdan önemli işler başardık. GAP, DAP, KOP, DOKAP bölgelerindeki iller için tahsis edilen kamu yatırım ödeneklerinin toplam ödenekler içindeki payı 2002 yılında yüzde 20 iken, bu payı kademeli bir şekilde artırarak son yıllarda yüzde 30'ların üzerine çıkardık.",1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,678,"• %33 olan kurumlar vergisi oranı, %20'ye indirilmiştir. Böylelikle Türkiye, OECD ülkeleri arasında en düşük vergi yüküne sahip ilk 5 ülke arasına girmiştir. • Türkiye'nin yatırım tanıtım ve iletişim konusundaki kurumsal kapasite ihtiyacını karşılamak üzere Türkiye Yatırım Destek ve Tanıtım Ajansı kurulmuştur.",1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,444,"İktidarımız 2005 ve 2006 yıllarında toplam; • 11.706 içme suyu projesi, • 24.280 km. asfalt yol, • 32.023 km. stabilize ve ham yol yapmıştır.",0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,325,"Gelen talepler doğrultusunda, 81 ilin kültür ve turizm potansiyeli yüksek bölgelerinin alt yapı ihtiyaçları için mali ve teknik destek sağlanmaya devam edilecektir. Doğu Karadeniz Master Planı Uygulamaları çerçevesinde Samsun, Ordu, Giresun, Gümüşhane, Bayburt, Trabzon, Rize, Artvin illerinde öncelikli alanlarda yol, atık su arıtma tesisi ve bağlı kanalizasyon hatları, katı atık bertaraf tesisi ve içme- kullanma suyu hatları yapımını planlıyoruz. Turistik Yollar Yatırım Programı kapsamında kültür ve turizm açısından öncelikli yörelere ulaşımı sağlayacak 500 km yol yapacağız.",1
tr_2002_akp_june_6_secim_beyannamesi,2002,akp_june_6_secim_beyannamesi,138,"• Mükelleflere ve vergi idaresine kolaylık sağlamak amacıyla, mükellefler bilgisayar sistemiyle beyanlarını, tahakkuklarını ve ödemelerini internet üzerinden yapabilecek, uygulamaya konulacak tek sosyal güvenlik numarasıyla mükellefler daha kolay izlenecektir. 3. Kamu Harcamaları Türk harcama sistemi, karar alıcılara ve topluma doğru bilgi sunacak bir yapıda değildir.",1
tr_2009_ulusa_seslenis,2009,ulusa_seslenis,429,"Kurban bayramının bu anlamda toplumsal hayatımıza getirdiği çok önemli güzellikler vardır. Bayramlar vesilesiyle yaşadığımız bu güzelliklerin daim olması, birbirimize ve ülkemize olan sevgimizi arttırması en büyük dileğimdir. Mahzun gönüllerin aydınlandığı, dargınlıkların ve kırgınlıkların unutulduğu böyle günler, milletlerin bir ve beraber olma şuurunu, var olma iradesini, yüksek ideallerini tazeleme günleridir.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,134,"Anayasada hak aramayı engelleyen hükümleri kaldırdık, vatandaşlarımızın hak arama yollarını çoğalttık. Sivillerin askeri mahkemelerde yargılanmasına son verdik. Askeri Yargıtayın ve Askeri Yüksek İdare Mahkemesinin hukuk devletinin gereklerine göre görev yapmasını anayasal kural haline getirdik.",0
tr_2003_ulusa_seslenis,2003,ulusa_seslenis,222,"Çarşıya pazara, mut- 325 Yeni Türkiye Vizyonu | Efendi Değil Hizmetkar Olmak-1 fağımıza çöreklenmiş, yakamızı şerrinden bir türlü kurtaramadığımız enflasyon canavarı... O canavar bugün dize getirilmiştir. Canavarın hızı kesilmiştir.",1
tr_2003_ulusa_seslenis,2003,ulusa_seslenis,134,"Hem yurtiçinde hem de yurtdışında ihraç ettiğimiz borçlanma senetlerinin faizleri düşmektedir. Uluslararası Para Fonu (IMF) İcra Direktörleri Kurulu, 01 Ağustos'ta ekonomik programın 5'inci gözden geçirmesini sonuçlandırmıştır. 500 milyon dolar tutarındaki kredi dilimini serbest bırakmıştır.",0
tr_2009_ulusa_seslenis,2009,ulusa_seslenis,23,"Herkesin dikkatli olması, bu ülkenin insanlarını ümitsizliğe, paniğe sevkedecek tavır ve açıklamalardan kaçınması lazımdır. Sıkıntılarımızın nerede olduğunu biliyoruz, imkânlarımızı azami derecede zorlayarak o sıkıntıları gidermeye gayret ediyoruz. Bu çerçevede özellikle ve öncelikle, üretimi ve istihdamı teşvik edecek adımlar attık, atmaya da devam edeceğiz.",0
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,290,"Çalışma hayatında tüm taraflar arasında akılcı bir dengenin kurulmasını hedefledik. Çalışanlarımızın haklarının ve işletmelerimizin rekabet gücünün korunduğu bir çalışma hayatının geliştirilmesi için çalıştık. Sosyal barışın korunması ve geliştirilmesini, sağlıklı ve uzun soluklu bir kalkınma sürecinin olmazsa olmaz koşulları arasında görüyoruz.",1
tr_2002_akp_june_6_secim_beyannamesi,2002,akp_june_6_secim_beyannamesi,51,"35 2002 YOLUNDA AK PARTİ SEÇİM BEYANNEMELERİ Ak Parti, yönetime katılımı engelleyen yasal ve idari etkenleri kaldırarak, kamu yönetimine sivil toplumun daha aktif katılımını sağlayacaktır. İş dünyası, sendikalar, meslek odaları, çiftçi örgütleri ve gönüllü kuruluşların, sorunlarını, hizmet alanlarındaki kamu görevlileri ile birlikte çözmelerini kolaylaştırıcı mekanizmalar geliştirilecektir. Ülkemizde henüz yeterince örgütlenemeyen sivil toplum, kamu hizmetlerinin yürütülmesinde fazla etkili olamamaktadır.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,147,Maddi durumu elverişli olmayanların adalet hizmetlerinden yararlanmasının önündeki engelleri kaldırdık. Ceza soruşturma ya da davalarında avukatı olmayan herkese istemi halinde avukat tayin edilmesini ve dava masraflarından muaf tutulmasını sağladık. İlk defa suç mağdurlarına da devlet tarafından avukat tayin edilmesi uygulamasını getirdik.,1
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,49,"Ak Parti, yerel yönetimlerde halkımızın katılımını sağlayan pek çok kanal inşa etmiştir. Ak Parti, milletimizin sesine hem ülke genelinde, hem de yerel yönetimlerde kulak vermiştir. Bütün yaşayanları etkileyen kararlarda hemşehrilerin görüşlerinin, isteklerinin ve ihtiyaçlarının yönetime iletilmesi, yönetimin de yaptığı ve yapmayı planladıkları ile ilgili genel halk ve STK'lar ile daha etkin diyalog kurması için çeşitli mekanizmalar geliştirilecektir.",0
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,1109,"Şehirlerde kamu arazilerinin imarlı yapılaşma, ekonomik kalkınma, ortak sosyo-kültürel fayda temelinde daha aktif kullanımını sağlayacağız. Önümüzdeki dönemde tarihi dokusu güçlü şehirlerimiz başta olmak üzere dikey değil yatay bir yapılaşmayı özendireceğiz. İnsan dostu, çevre dostu, estetik, katılımcı ve müreffeh hale gelmiş kimlikli ve kişilikli şehirler oluşturacağız.",0
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,145,"• Yaptırımları güçlendireceğiz. • Vergi ve sosyal güvenlik priminin toplanmasında tek bir beyanname uygulamasına geçeceğiz. • Sosyal güvenlik primlerinin tahsili için çağdaş yöntemler kullanmaya başlayacak, prim alacaklarının tahsilatında sözleşmeli avukatlardan yararlanacağız.",0
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,349,"Aile Eğitim Programını (AEP), aile üyesi bireylerin çağın gerektirdiği temel aile yaşam becerilerine yönelik bilgi, beceri ve tutumları kapsamlı olarak edinebilmeleri için hazırladık. Evlilik Öncesi Eğitim Programını, evlilik öncesi süreçte çiftlerin birbirlerini tanımaları, evlilikle ilgili gerçekçi beklentiler oluşturabilmeleri, etkili iletişim kurma yollarını ve olası sorunlarla nasıl baş edeceklerini bilmeleri amacıyla hazırladık ve ülke genelinde uygulamaktayız. Sosyal desteklerimizde aileyi odağa alarak, bütüncül bir perspektifle yeni programlar geliştirdik.",1
tr_2008_ulusa_seslenis,2008,ulusa_seslenis,12,"Teröre kurban verdiğimiz kardeşlerimizin ailelerini ziyaret ederek başsağlığı diledik; onlarla kucaklaştık, acılarını paylaşmaya çalıştık. Taziye sunmaya gittiğimiz bütün aileleri, sevdiklerini kaybetmenin ağırlığı karşısında büyük bir metanet içinde gördüm. Sivil ve askeri hastanelerdeki yaralılarımızı da bakan, milletvekili arkadaşlarımla birlikte ziyaret ederek yetkililerden durumları hakkında bilgi aldık, onlarla konuşarak morallerini yükseltmeye çalıştık, şifa dileklerimizi ilettik.",1
tr_2009_ulusa_seslenis,2009,ulusa_seslenis,65,"Başta Cumhurbaşkanı Sayın Aliyev olmak üzere, Azeri kardeşlerimize, Türkiye'nin Azerbaycan konusundaki dikkat ve hassasiyetini, iki ülke arasındaki derin bağlara verdiğimiz önemi, bir kere daha anlatma imkânı bulduk. Azerbaycan Milli Meclisi'ndeki konuşmamızda da bu konudaki hissiyatımızı yine en güçlü şekilde ifade ettik. Son dönemde, her iki ülkenin yetkili makamlarınca defalarca düzeltilmesine rağmen, ısrarla sürdürülen birtakım dezenformasyon faaliyetlerinin, bu ziyaretimizle, tümüyle boşa çıkartıldığını görmekten de karşılıklı olarak büyük memnuniyet duyduk.",1
tr_2011_ulusa_seslenis,2011,ulusa_seslenis,166,"Tarihi bir hasreti, bu kucaklaşmalar sayesinde yoğun bir coşkuya dönüştürdük. Türkiye tarihten gelen bağlarla bağlı olduğu bu coğrafyayla yeniden buluşuyor, yeniden kaynaşıyor. Bu buluşmanın, bölge halklarının özgürlük, adalet ve demokrasi talepleriyle ülkelerinin geleceğini inşa etmek için yola çıktıkları bir dönemeçte gerçekleşmiş olması ayrıca manidardır, heyecan vericidir.",0
tr_2006_ulusa_seslenis,2006,ulusa_seslenis,327,"381 Yeni Türkiye Vizyonu | Efendi Değil Hizmetkar Olmak-3 Değerli vatandaşlarım… Ekonomimizin nereden nereye geldiğini bu rakamlar, bu seviyeler açık, net gösteriyor. Toplumun her kesimiyle el ele, omuz omuza vererek istikrarı pekiştirmek, kazanımlarımızı daha da artırmak üzere yolumuza devam ediyoruz. Türkiye'yi bir uçtan öbür uca saran büyük bir imar seferberliği başlattık.",0
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,25,"Yerel yönetimlerin yetkileri ve olanakları artırılacaktır. Mümkün olan en fazla sayıda kararın yerelde, o karardan doğrudan etkilenecek yurttaşlara en yakın kademede alınması sağlanacaktır. Kürt sorunu, birinci sınıf demokrasiyle, daha fazla özgürlükle ve siyaset yoluyla çözülecektir.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,988,"Bu kapsamda, imalat sanayiimizi; daha yüksek katma değer üreten, yüksek teknolojiyi kullanabilen, geleceğin ticaret dünyasının taleplerine cevap verebilen, sürdürülebilir küresel rekabet gücü kazanmış bir yapıya doğru dönüştürmeyi öngörmekteyiz. a. Neler Yaptık İktidarlarımız döneminde sağlıklı bir kalkınma altyapısı tesis edebilmek için makroekonomik istikrarla birlikte imalat sanayiinin gelişmesi için politika geliştirmeye ve yatırım yapmaya özel önem verdik.",1
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,73,"• Sayıştay'ın özerkliğini yeniden sağlayacak, Sayıştay raporlarının TBMM'ye eksiksiz ve düzenli olarak sunulmasını sağlayacağız. • TBMM'nin bütçe hakkını güvence altına alacak, mali denetim işlevlerini güçlendireceğiz. SİYASİ PARTİLER SİSTEMİ Temsilde Adaleti Sağlayacağız • Seçim kanunları ve siyasi partiler kanunu başta olmak üzere, 12 Eylül rejiminden kalma antidemokratik kanunları değiştireceğiz.",0
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,418,"Artık, uzun vadeli ekonomik gelişme ve kalkınma için sosyal politikaların merkeze alındığı bir döneme gelinmiştir. İstihdamın artırılması, daha fazla ve daha kaliteli iş imkanlarının oluşturulması için çabalarımız artarak devam edecektir. 21.",0
tr_2011_chp_secim_beyannamesi,2011,chp_secim_beyannamesi,453,"• İstanbul'un başta ulaşım sorunu olmak üzere tüm alt yapı sorunlarını • Türkiye'nin AB bölgesel politikalarına uyumunun artırılmasını ve bu çözecek, Avrupa'nın yaşam kalitesi en yüksek kentleri arasında yer süreçle bağlantılı fonların daha geniş çapta ve daha verimli kullanılmasını almasını sağlayacağız. sağlayacağız. • Tarihi ve kültürel dokuyu koruma önceliğini elden bırakmadan kentin yer • Bölgeler arası ekonomik ve sosyal gelişmişlik farkını hızla azaltmak altı raylı ulaşım alt yapısını dünya kentleri seviyesine getirecek, metro ağını amacıyla, başta GAP, DAP, DOKAP, ZBK, YHGP gibi uygulama aşamasında en kısa zamanda en az 80 km'lik uzunluğa ulaştıracağız.",0
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,80,"Meselâ İstanbul'da uygulamaya girecek AkYolbil Projesi, otobüslerin GPS/GPRS teknolojisi kullanılarak on-line izlenmesini ve otobüslerin duraklara tahmini varış sürelerinin, duraklara yerleştirilen elektronik panolar aracılığıyla yolculara duyurulmasını, işletme ve hat verimliliğinin artması ile maliyetlerin azalmasını sağlayacak. 34 2014 YOLUNDA AK PARTİ SEÇİM BEYANNAMELERİ AK Belediyeler vatandaşımızın her konforunu düşünen icraatler yaptılar. Meselâ Erzurum'da akıllı otobüs duraklarında iklim gereği ısıtıcı cihaz bulunmakta, ayrıca vatandaşlarımız bekledikleri araçların ne zaman ve hangi sürede geleceğini elektronik tabelalardan izlemektedir.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,122,"Sorunları, demokratik bir ortamda bireyler, toplum ve siyaset kurumu çözecektir. 37 AK Parti, sadece anayasa metni ile anayasal sistem tesis edilmediğinin bilincindedir. Doğrudan anayasal sistemle bağlantılı seçim kanunları, siyasi partiler kanunu ve sair temel kanunlar, yeni anayasa metniyle birlikte bir bütün olarak yenilenecektir.",1
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,209,"• Bio-çeşitliliği korumak amacıyla, gen bankası, gen laboratuvarı ve uygulama merkezlerinden oluşan bir yerleşke oluşturacağız. Bu yerleşkenin Tarımsal ve Hayvansal Araştırma Merkezleri ile eşgüdüm içerisinde çalışmasını sağlayacağız. ÇAĞDAŞ BİR KOOPERATİFÇİLİK MODELİ • Kooperatif modelini bir bütün içerisinde ele alacak, kooperatif, birlik ve merkez birliklerini uyumlu çalışabilecekleri ortak bir üretim modeli çerçevesinde bütüncül bir yaklaşımla destekleyeceğiz.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,804,"Ormanların sınırlarının korunması ve mülkiyet problemlerinin çözümüne yönelik orman kadastro çalışmalarını hızlandıracağız. Ormanların ekonomik, sosyal ve ekolojik fonksiyonlarını gözeten sürdürülebilir yönetim ilkesi benimsenecek, odun ve odun dışı orman ürünleri potansiyelini değerlendirerek üretim ve pazarlanması konusunda etkin yönetim sağlayacağız. İkinci GAP Eylem Planında beşeri ve sosyal kaynakların geliştirilmesine ve temel altyapı yatırımlarının tamamlanmasına öncelik vereceğiz.",1
tr_2008_ulusa_seslenis,2008,ulusa_seslenis,205,"Unutmayalım ki, ne durma lüksümüz var, ne de geriye gitme seçeneğine sahibiz. Değerli vatandaşlarım... Türkiye'nin son yıllarda gerçekleştirdiği çok yönlü atılım, yakaladığı ekonomik dinamizm son derece önemlidir.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,459,Eğitim gören engelli sayısını tam 10 kat artırdık. “Haydi Kızlar Okula” kampanyasıyla çeşitli sebeplerle okula gidemeyen 350 bin kız çocuğumuzu okullu yaptık. “Ana-Kız Okuldayız” kampanyası ile 567 bin kadınımıza okuma yazma öğrettik.,0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,417,"Bu kapsamda cadde tramvayı, metro, hafif metro ve hızlı tren teknolojilerinin geliştirilmesi ve üretimi için teşvik ve destek uygulamaları sağlanacaktır. Tüm demiryollarını kapsayan yönetim bilgi sistemleri tamamlanacaktır. Lüks vagonlar, alternatif ödeme sistemleri, modern tarife ve kampanyalar ile demiryolları ile seyahat hızlı, güvenli ve konforlu bir alternatif olarak diğer sektörler ile tam rekabet sağlanacaktır.",1
tr_2002_akp_june_6_secim_beyannamesi,2002,akp_june_6_secim_beyannamesi,167,"KİT'lerdeki zararların fiyat ayarlamalarıyla giderilmeye çalışılması, enflasyonist süreçte etkili olan diğer bir faktördür. 1990'lı yıllar boyunca kamu kesiminin mali sistem üzerindeki baskısı giderek artmıştır. Mali derinleşmenin yeterince sağlanamadığı bir ortamda, faiz oranları yükselmiş, vadeler kısalmıştır.",0
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,283,"Halkımız, renksiz, ruhsuz, şiirsiz ve beton blokların kuşattığı bir dünyada yaşamaya lâyık değildir. Kızılderili Reis Seattle'ın beyaz adama hitabı maalesef modern dünya için hâlâ geçerliliğini koruyor: “Biz Kızılderililer, beyaz adamın kurduğu kentleri de anlayamayız. Bu kentlerde huzur ve barış yoktur.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,521,"Mevzuat düzenlemesi yaparak fazla çalışma sürelerinin aşılması halinde işverenlere idari para cezası verilmesini sağlayacağız. Özel sektör işletmelerinde eğitim birimleri kurulmasını teşvik edeceğiz. Özel sektör, meslek kuruluşları ile işçi ve işveren kuruluşlarının meslek eğitimi vermelerini özendireceğiz.",0
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,540,• 900 gün karşılığı ölüm aylığı imkânı getirdik. • Bağ-Kur ve SSK'lıların sağlık hizmetlerine erişimini daha kolay hale getirdik • Ev hizmetlerinde 10 günden az çalıştırılanlara sigortalılık imkânı getirdik. • Kısa vadeli prim oranlarını sabitledik.,1
tr_2011_ulusa_seslenis,2011,ulusa_seslenis,277,"Bölgemizdeki sorunların çözümü halinde, sadece Türkiye'nin değil, bölgedeki tüm ülkelerin kazanacağını, çok güçlü şekilde ifade ediyoruz. Türkiye olarak yaşadığımız tecrübeden, sahip olduğumuz birikimden, elde ettiğimiz kazanımlardan Kuzey Afrika ve Ortadoğu ülkelerinin de istifade etmesini istiyoruz. Zira bu bölge, bizim için dünyanın herhangi bir bölgesinden daha değerlidir… Biz, Bağdat derken, Kudüs derken, Gazze derken, Bingazi, Trablus, Sirte derken, birileri gibi petrol kuyularını görmüyor, tam tersine orada akan kanı, orada dökülen gözyaşını görüyoruz.",1
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,253,"• Mağduriyetlerin giderilmesi için danışmanlık hizmetleri sunacağız. • Aldatıcı, yanıltıcı ve istismar edici tanıtımları engelleyecek önlemler alacağız. • Tüketicilerin kullandıkları ürünlere ilişkin tam ve eksiksiz bilgilenme haklarını sonuna kadar gözeteceğiz.",0
tr_2002_akp_june_6_secim_beyannamesi,2002,akp_june_6_secim_beyannamesi,15,"Farklı ülkelerdeki halkların yaşam kalitesini ölçmeye yönelik evrensel standart ve normlar oluşmakta ve toplumların refah, başarı ve mutluluk düzeyleri ile devletlerin uluslararası arenadaki etkinlik ve saygınlıkları bu kriterlere göre belirlenmektedir. Devletin faaliyet alanı sürekli daralırken, özel sektörün ve sivil toplum örgütlerinin etkinliği artmaktadır. Bu gelişme sürecinde, kendini Dünya'dan tecrit eden bir ulusal sistemin uzun süre ayakta kalması düşünülemez.",1
